saq_entrepot_id,entrepot,code_saq,qty,annee,periode,semaine,date
2067,CDQ,14561781,18.8333,2023,6,3,2023-09-02
2068,CDQ,14682882,63.9167,2023,6,3,2023-09-02
2069,CDQ,14682891,22.25,2023,6,3,2023-09-02
2070,CDQ,14758699,-0.4167,2023,6,3,2023-09-02
2072,CDQ,14954868,7.0,2023,6,3,2023-09-02
2073,CDQ,14954876,14.9167,2023,6,3,2023-09-02
2074,CDQ,14954892,27.1667,2023,6,3,2023-09-02
2075,CDQ,14960213,0.3333,2023,6,3,2023-09-02
2076,CDQ,14989770,28.0,2023,6,3,2023-09-02
2077,CDQ,14989788,18.75,2023,6,3,2023-09-02
2078,CDQ,14989796,17.9167,2023,6,3,2023-09-02
2079,CDQ,14989809,19.9167,2023,6,3,2023-09-02
2080,CDQ,14989825,47.6667,2023,6,3,2023-09-02
2081,CDQ,14989833,8.5,2023,6,3,2023-09-02
2082,CDQ,15095284,28.5,2023,6,3,2023-09-02
2083,CDQ,15168156,320.25,2023,6,3,2023-09-02
2084,CDM,14001338,62.9167,2023,6,4,2023-09-09
2085,CDM,14064873,27.4167,2023,6,4,2023-09-09
2086,CDM,14250123,2.9167,2023,6,4,2023-09-09
2088,CDM,14545132,78.9167,2023,6,4,2023-09-09
2089,CDM,14561781,65.0,2023,6,4,2023-09-09
2090,CDM,14682882,380.833,2023,6,4,2023-09-09
2091,CDM,14682891,55.25,2023,6,4,2023-09-09
2092,CDM,14758699,365.917,2023,6,4,2023-09-09
2094,CDM,14954868,90.1667,2023,6,4,2023-09-09
2095,CDM,14954876,46.0,2023,6,4,2023-09-09
2096,CDM,14954892,171.667,2023,6,4,2023-09-09
2097,CDM,14989770,74.5833,2023,6,4,2023-09-09
2098,CDM,14989788,67.1667,2023,6,4,2023-09-09
2099,CDM,14989796,43.1667,2023,6,4,2023-09-09
2100,CDM,14989809,21.4167,2023,6,4,2023-09-09
2101,CDM,14989825,227.167,2023,6,4,2023-09-09
2102,CDM,14989833,23.75,2023,6,4,2023-09-09
2103,CDM,15095284,242.167,2023,6,4,2023-09-09
2104,CDM,15168156,590.0,2023,6,4,2023-09-09
2105,CDQ,14064873,12.6667,2023,6,4,2023-09-09
2106,CDQ,14250123,0.8333,2023,6,4,2023-09-09
2108,CDQ,14545132,0.5,2023,6,4,2023-09-09
2109,CDQ,14561781,18.75,2023,6,4,2023-09-09
2110,CDQ,14682882,47.75,2023,6,4,2023-09-09
2111,CDQ,14682891,21.0,2023,6,4,2023-09-09
2112,CDQ,14758699,-0.4167,2023,6,4,2023-09-09
2114,CDQ,14954868,5.0,2023,6,4,2023-09-09
2115,CDQ,14954876,5.9167,2023,6,4,2023-09-09
2116,CDQ,14954892,16.1667,2023,6,4,2023-09-09
2117,CDQ,14960213,0.3333,2023,6,4,2023-09-09
2118,CDQ,14989770,26.0,2023,6,4,2023-09-09
2119,CDQ,14989788,16.75,2023,6,4,2023-09-09
2120,CDQ,14989796,17.9167,2023,6,4,2023-09-09
2121,CDQ,14989809,13.8333,2023,6,4,2023-09-09
2122,CDQ,14989825,47.6667,2023,6,4,2023-09-09
2123,CDQ,14989833,1.5,2023,6,4,2023-09-09
2124,CDQ,15095284,10.5,2023,6,4,2023-09-09
2125,CDQ,15168156,175.25,2023,6,4,2023-09-09
2126,CDM,14001338,46.0833,2023,7,1,2023-09-16
2127,CDM,14064873,22.5833,2023,7,1,2023-09-16
2128,CDM,14250123,2.8333,2023,7,1,2023-09-16
2130,CDM,14545132,38.4167,2023,7,1,2023-09-16
2131,CDM,14561781,55.9167,2023,7,1,2023-09-16
2132,CDM,14682882,299.25,2023,7,1,2023-09-16
2133,CDM,14682891,54.25,2023,7,1,2023-09-16
2134,CDM,14758699,184.417,2023,7,1,2023-09-16
2136,CDM,14954868,79.0833,2023,7,1,2023-09-16
2137,CDM,14954876,42.8333,2023,7,1,2023-09-16
2138,CDM,14954892,111.417,2023,7,1,2023-09-16
2139,CDM,14989770,63.5,2023,7,1,2023-09-16
2140,CDM,14989788,65.0,2023,7,1,2023-09-16
2141,CDM,14989796,42.5833,2023,7,1,2023-09-16
2142,CDM,14989809,13.4167,2023,7,1,2023-09-16
2143,CDM,14989825,223.083,2023,7,1,2023-09-16
2144,CDM,14989833,21.6667,2023,7,1,2023-09-16
2145,CDM,15095284,152.0,2023,7,1,2023-09-16
2146,CDM,15168156,266.75,2023,7,1,2023-09-16
2147,CDQ,14001338,14.0,2023,7,1,2023-09-16
2148,CDQ,14064873,7.6667,2023,7,1,2023-09-16
2149,CDQ,14250123,0.75,2023,7,1,2023-09-16
2151,CDQ,14545132,25.1667,2023,7,1,2023-09-16
2152,CDQ,14561781,16.1667,2023,7,1,2023-09-16
2153,CDQ,14682882,96.8333,2023,7,1,2023-09-16
2154,CDQ,14682891,19.9167,2023,7,1,2023-09-16
2155,CDQ,14758699,100.417,2023,7,1,2023-09-16
2157,CDQ,14954868,1.0,2023,7,1,2023-09-16
2158,CDQ,14954876,14.6667,2023,7,1,2023-09-16
2159,CDQ,14954892,6.5,2023,7,1,2023-09-16
2160,CDQ,14989770,23.9167,2023,7,1,2023-09-16
2161,CDQ,14989788,15.75,2023,7,1,2023-09-16
2162,CDQ,14989796,17.9167,2023,7,1,2023-09-16
2163,CDQ,14989809,8.75,2023,7,1,2023-09-16
2164,CDQ,14989825,47.6667,2023,7,1,2023-09-16
2165,CDQ,14989833,6.5833,2023,7,1,2023-09-16
2166,CDQ,15095284,58.0,2023,7,1,2023-09-16
2167,CDQ,15168156,107.25,2023,7,1,2023-09-16
2168,CDM,14001338,28.3333,2023,7,2,2023-09-23
2169,CDM,14064873,76.3333,2023,7,2,2023-09-23
2170,CDM,14250123,2.8333,2023,7,2,2023-09-23
2172,CDM,14545132,27.0833,2023,7,2,2023-09-23
2173,CDM,14561781,53.5833,2023,7,2,2023-09-23
2174,CDM,14682882,270.917,2023,7,2,2023-09-23
2175,CDM,14682891,54.25,2023,7,2,2023-09-23
2176,CDM,14758699,136.583,2023,7,2,2023-09-23
2178,CDM,14954868,62.0833,2023,7,2,2023-09-23
2179,CDM,14954876,31.8333,2023,7,2,2023-09-23
2180,CDM,14954892,304.917,2023,7,2,2023-09-23
2181,CDM,14989770,182.417,2023,7,2,2023-09-23
2182,CDM,14989788,62.8333,2023,7,2,2023-09-23
2183,CDM,14989796,42.5833,2023,7,2,2023-09-23
2184,CDM,14989809,12.3333,2023,7,2,2023-09-23
2185,CDM,14989825,219.0,2023,7,2,2023-09-23
2186,CDM,14989833,15.5833,2023,7,2,2023-09-23
2187,CDM,15095284,125.0,2023,7,2,2023-09-23
2188,CDM,15168156,196.25,2023,7,2,2023-09-23
2189,CDQ,14001338,28.0,2023,7,2,2023-09-23
2190,CDQ,14064873,5.6667,2023,7,2,2023-09-23
2191,CDQ,14250123,0.75,2023,7,2,2023-09-23
2193,CDQ,14545132,22.1667,2023,7,2,2023-09-23
2194,CDQ,14561781,21.0833,2023,7,2,2023-09-23
2195,CDQ,14682882,87.4167,2023,7,2,2023-09-23
2196,CDQ,14682891,19.8333,2023,7,2,2023-09-23
2197,CDQ,14758699,82.25,2023,7,2,2023-09-23
2199,CDQ,14954868,5.0,2023,7,2,2023-09-23
2200,CDQ,14954876,22.6667,2023,7,2,2023-09-23
2201,CDQ,14954892,10.3333,2023,7,2,2023-09-23
2202,CDQ,14989770,21.9167,2023,7,2,2023-09-23
2203,CDQ,14989788,15.6667,2023,7,2,2023-09-23
2204,CDQ,14989796,17.9167,2023,7,2,2023-09-23
2205,CDQ,14989809,7.5,2023,7,2,2023-09-23
2206,CDQ,14989825,47.5833,2023,7,2,2023-09-23
2207,CDQ,14989833,4.5833,2023,7,2,2023-09-23
2208,CDQ,15095284,66.0,2023,7,2,2023-09-23
2209,CDQ,15168156,95.25,2023,7,2,2023-09-23
2210,CDM,14001338,21.8333,2023,7,3,2023-09-30
2211,CDM,14064873,60.3333,2023,7,3,2023-09-30
2212,CDM,14250123,2.8333,2023,7,3,2023-09-30
2214,CDM,14545132,84.0,2023,7,3,2023-09-30
2215,CDM,14561781,52.4167,2023,7,3,2023-09-30
2216,CDM,14682882,364.667,2023,7,3,2023-09-30
2217,CDM,14682891,54.1667,2023,7,3,2023-09-30
2218,CDM,14758699,114.167,2023,7,3,2023-09-30
2220,CDM,14954868,102.083,2023,7,3,2023-09-30
2221,CDM,14954876,92.5833,2023,7,3,2023-09-30
2222,CDM,14954892,269.667,2023,7,3,2023-09-30
2223,CDM,14989770,164.25,2023,7,3,2023-09-30
2224,CDM,14989788,57.6667,2023,7,3,2023-09-30
2225,CDM,14989796,42.5833,2023,7,3,2023-09-30
2226,CDM,14989809,68.0,2023,7,3,2023-09-30
2227,CDM,14989825,219.0,2023,7,3,2023-09-30
2228,CDM,14989833,72.5833,2023,7,3,2023-09-30
2229,CDM,15095284,289.833,2023,7,3,2023-09-30
2230,CDM,15168156,107.0,2023,7,3,2023-09-30
2231,CDQ,14001338,27.9167,2023,7,3,2023-09-30
2232,CDQ,14064873,16.6667,2023,7,3,2023-09-30
2233,CDQ,14250123,0.6667,2023,7,3,2023-09-30
2235,CDQ,14545132,8.1667,2023,7,3,2023-09-30
2236,CDQ,14561781,18.0833,2023,7,3,2023-09-30
2237,CDQ,14682882,74.0833,2023,7,3,2023-09-30
2238,CDQ,14682891,19.5833,2023,7,3,2023-09-30
2239,CDQ,14758699,67.0833,2023,7,3,2023-09-30
2241,CDQ,14954868,13.0,2023,7,3,2023-09-30
2242,CDQ,14954876,22.6667,2023,7,3,2023-09-30
2243,CDQ,14954892,18.0,2023,7,3,2023-09-30
2244,CDQ,14989770,29.75,2023,7,3,2023-09-30
2245,CDQ,14989788,14.6667,2023,7,3,2023-09-30
2246,CDQ,14989796,16.9167,2023,7,3,2023-09-30
2247,CDQ,14989809,3.4167,2023,7,3,2023-09-30
2248,CDQ,14989825,47.5833,2023,7,3,2023-09-30
2249,CDQ,14989833,3.5833,2023,7,3,2023-09-30
2250,CDQ,15095284,50.8333,2023,7,3,2023-09-30
2251,CDQ,15168156,77.25,2023,7,3,2023-09-30
2252,CDM,14001338,18.5833,2023,7,4,2023-10-07
2253,CDM,14064873,25.1667,2023,7,4,2023-10-07
2254,CDM,14250123,2.8333,2023,7,4,2023-10-07
2257,CDM,14545132,53.4167,2023,7,4,2023-10-07
2260,CDM,14561781,43.25,2023,7,4,2023-10-07
2261,CDM,14682882,265.417,2023,7,4,2023-10-07
2262,CDM,14682891,44.1667,2023,7,4,2023-10-07
2263,CDM,14758699,97.5,2023,7,4,2023-10-07
2265,CDM,14954868,70.75,2023,7,4,2023-10-07
2266,CDM,14954876,85.5,2023,7,4,2023-10-07
2267,CDM,14954892,334.333,2023,7,4,2023-10-07
2268,CDM,14989770,142.0,2023,7,4,2023-10-07
2269,CDM,14989788,53.5833,2023,7,4,2023-10-07
2270,CDM,14989796,41.5,2023,7,4,2023-10-07
2271,CDM,14989809,37.6667,2023,7,4,2023-10-07
2272,CDM,14989825,217.833,2023,7,4,2023-10-07
2273,CDM,14989833,44.5833,2023,7,4,2023-10-07
2274,CDM,15095284,212.667,2023,7,4,2023-10-07
2275,CDM,15168156,413.75,2023,7,4,2023-10-07
2276,CDQ,14001338,27.75,2023,7,4,2023-10-07
2277,CDQ,14064873,24.5833,2023,7,4,2023-10-07
2278,CDQ,14250123,0.5833,2023,7,4,2023-10-07
2280,CDQ,14545132,20.1667,2023,7,4,2023-10-07
2281,CDQ,14561781,16.9167,2023,7,4,2023-10-07
2282,CDQ,14682882,107.5,2023,7,4,2023-10-07
2283,CDQ,14682891,18.25,2023,7,4,2023-10-07
2284,CDQ,14758699,42.9167,2023,7,4,2023-10-07
2286,CDQ,14954868,28.0,2023,7,4,2023-10-07
2287,CDQ,14954876,21.6667,2023,7,4,2023-10-07
2288,CDQ,14954892,18.0,2023,7,4,2023-10-07
2289,CDQ,14989770,47.75,2023,7,4,2023-10-07
2290,CDQ,14989788,14.6667,2023,7,4,2023-10-07
2291,CDQ,14989796,15.9167,2023,7,4,2023-10-07
2292,CDQ,14989809,19.75,2023,7,4,2023-10-07
2293,CDQ,14989825,46.5,2023,7,4,2023-10-07
2294,CDQ,14989833,23.5833,2023,7,4,2023-10-07
2295,CDQ,15095284,85.5,2023,7,4,2023-10-07
2296,CDQ,15168156,68.25,2023,7,4,2023-10-07
2297,CDM,14001338,18.25,2023,8,1,2023-10-14
2298,CDM,14064873,17.1667,2023,8,1,2023-10-14
2299,CDM,14250123,2.8333,2023,8,1,2023-10-14
2302,CDM,14545132,110.25,2023,8,1,2023-10-14
2305,CDM,14561781,94.6667,2023,8,1,2023-10-14
2306,CDM,14682882,479.083,2023,8,1,2023-10-14
2307,CDM,14682891,43.1667,2023,8,1,2023-10-14
2308,CDM,14758699,86.75,2023,8,1,2023-10-14
2310,CDM,14954868,42.75,2023,8,1,2023-10-14
2311,CDM,14954876,81.3333,2023,8,1,2023-10-14
2312,CDM,14954892,238.083,2023,8,1,2023-10-14
2313,CDM,14989770,144.75,2023,8,1,2023-10-14
2314,CDM,14989788,53.0833,2023,8,1,2023-10-14
2315,CDM,14989796,41.3333,2023,8,1,2023-10-14
2316,CDM,14989809,30.4167,2023,8,1,2023-10-14
2317,CDM,14989825,221.75,2023,8,1,2023-10-14
2318,CDM,14989833,44.5833,2023,8,1,2023-10-14
2319,CDM,15095284,204.583,2023,8,1,2023-10-14
2320,CDM,15168156,313.75,2023,8,1,2023-10-14
2321,CDQ,14001338,27.6667,2023,8,1,2023-10-14
2322,CDQ,14064873,13.5833,2023,8,1,2023-10-14
2323,CDQ,14250123,0.5833,2023,8,1,2023-10-14
2325,CDQ,14545132,16.0833,2023,8,1,2023-10-14
2326,CDQ,14561781,14.8333,2023,8,1,2023-10-14
2327,CDQ,14682882,100.417,2023,8,1,2023-10-14
2328,CDQ,14682891,17.1667,2023,8,1,2023-10-14
2329,CDQ,14758699,29.9167,2023,8,1,2023-10-14
2331,CDQ,14954868,23.0,2023,8,1,2023-10-14
2332,CDQ,14954876,17.6667,2023,8,1,2023-10-14
2333,CDQ,14954892,74.0,2023,8,1,2023-10-14
2334,CDQ,14989770,37.75,2023,8,1,2023-10-14
2335,CDQ,14989788,11.5,2023,8,1,2023-10-14
2336,CDQ,14989796,14.8333,2023,8,1,2023-10-14
2337,CDQ,14989809,18.5833,2023,8,1,2023-10-14
2338,CDQ,14989825,46.5,2023,8,1,2023-10-14
2339,CDQ,14989833,20.5833,2023,8,1,2023-10-14
2340,CDQ,15095284,66.5,2023,8,1,2023-10-14
2341,CDQ,15168156,46.25,2023,8,1,2023-10-14
2342,CDM,14001338,17.0,2023,8,2,2023-10-21
2343,CDM,14064873,10.4167,2023,8,2,2023-10-21
2344,CDM,14250123,2.8333,2023,8,2,2023-10-21
2347,CDM,14545132,65.0833,2023,8,2,2023-10-21
2350,CDM,14561781,97.5833,2023,8,2,2023-10-21
2351,CDM,14682882,393.5,2023,8,2,2023-10-21
2352,CDM,14682891,40.1667,2023,8,2,2023-10-21
2353,CDM,14758699,186.167,2023,8,2,2023-10-21
2355,CDM,14954868,31.1667,2023,8,2,2023-10-21
2356,CDM,14954876,80.3333,2023,8,2,2023-10-21
2357,CDM,14954892,202.083,2023,8,2,2023-10-21
2358,CDM,14989770,142.583,2023,8,2,2023-10-21
2359,CDM,14989788,45.0,2023,8,2,2023-10-21
2360,CDM,14989796,41.25,2023,8,2,2023-10-21
2361,CDM,14989809,25.0833,2023,8,2,2023-10-21
2362,CDM,14989825,221.667,2023,8,2,2023-10-21
2363,CDM,14989833,42.5833,2023,8,2,2023-10-21
2364,CDM,15095284,194.5,2023,8,2,2023-10-21
2365,CDM,15168156,304.5,2023,8,2,2023-10-21
2366,CDQ,14001338,27.6667,2023,8,2,2023-10-21
2367,CDQ,14064873,8.5,2023,8,2,2023-10-21
2368,CDQ,14250123,0.5833,2023,8,2,2023-10-21
2371,CDQ,14545132,48.0833,2023,8,2,2023-10-21
2372,CDQ,14561781,13.75,2023,8,2,2023-10-21
2373,CDQ,14682882,146.5,2023,8,2,2023-10-21
2374,CDQ,14682891,17.1667,2023,8,2,2023-10-21
2375,CDQ,14758699,69.75,2023,8,2,2023-10-21
2377,CDQ,14954868,19.0,2023,8,2,2023-10-21
2378,CDQ,14954876,16.6667,2023,8,2,2023-10-21
2379,CDQ,14954892,67.0,2023,8,2,2023-10-21
2380,CDQ,14989770,36.5833,2023,8,2,2023-10-21
2381,CDQ,14989788,10.5,2023,8,2,2023-10-21
2382,CDQ,14989796,14.8333,2023,8,2,2023-10-21
2383,CDQ,14989809,16.4167,2023,8,2,2023-10-21
2384,CDQ,14989825,46.5,2023,8,2,2023-10-21
2385,CDQ,14989833,18.5833,2023,8,2,2023-10-21
2386,CDQ,15095284,57.4167,2023,8,2,2023-10-21
2387,CDQ,15168156,96.25,2023,8,2,2023-10-21
2388,CDM,14001338,13.5833,2023,8,3,2023-10-28
2389,CDM,14064873,170.417,2023,8,3,2023-10-28
2390,CDM,14250123,1.8333,2023,8,3,2023-10-28
2393,CDM,14545132,62.9167,2023,8,3,2023-10-28
2396,CDM,14561781,77.25,2023,8,3,2023-10-28
2397,CDM,14682882,358.0,2023,8,3,2023-10-28
2398,CDM,14682891,39.9167,2023,8,3,2023-10-28
2399,CDM,14758699,112.417,2023,8,3,2023-10-28
2401,CDM,14954868,250.833,2023,8,3,2023-10-28
2402,CDM,14954876,70.1667,2023,8,3,2023-10-28
2403,CDM,14954892,154.0,2023,8,3,2023-10-28
2404,CDM,14989770,141.417,2023,8,3,2023-10-28
2405,CDM,14989788,39.6667,2023,8,3,2023-10-28
2406,CDM,14989796,40.1667,2023,8,3,2023-10-28
2407,CDM,14989809,23.5,2023,8,3,2023-10-28
2408,CDM,14989825,220.333,2023,8,3,2023-10-28
2409,CDM,14989833,40.5,2023,8,3,2023-10-28
2410,CDM,15095284,147.5,2023,8,3,2023-10-28
2411,CDM,15168156,279.25,2023,8,3,2023-10-28
2412,CDQ,14001338,27.6667,2023,8,3,2023-10-28
2413,CDQ,14064873,3.5,2023,8,3,2023-10-28
2414,CDQ,14250123,0.5833,2023,8,3,2023-10-28
2417,CDQ,14545132,41.0833,2023,8,3,2023-10-28
2418,CDQ,14561781,32.75,2023,8,3,2023-10-28
2419,CDQ,14682882,127.25,2023,8,3,2023-10-28
2420,CDQ,14682891,17.1667,2023,8,3,2023-10-28
2421,CDQ,14758699,84.4167,2023,8,3,2023-10-28
2423,CDQ,14954868,17.0,2023,8,3,2023-10-28
2424,CDQ,14954876,25.6667,2023,8,3,2023-10-28
2425,CDQ,14954892,59.8333,2023,8,3,2023-10-28
2426,CDQ,14989770,24.5,2023,8,3,2023-10-28
2427,CDQ,14989788,10.5,2023,8,3,2023-10-28
2428,CDQ,14989796,10.8333,2023,8,3,2023-10-28
2429,CDQ,14989809,8.4167,2023,8,3,2023-10-28
2430,CDQ,14989825,46.5,2023,8,3,2023-10-28
2431,CDQ,14989833,15.5833,2023,8,3,2023-10-28
2432,CDQ,15095284,26.75,2023,8,3,2023-10-28
2433,CDQ,15168156,89.25,2023,8,3,2023-10-28
2434,CDM,14001338,7.0833,2023,8,4,2023-11-04
2435,CDM,14064873,92.9167,2023,8,4,2023-11-04
2436,CDM,14250123,1.5,2023,8,4,2023-11-04
2439,CDM,14545132,171.833,2023,8,4,2023-11-04
2442,CDM,14561781,62.8333,2023,8,4,2023-11-04
2443,CDM,14682882,843.667,2023,8,4,2023-11-04
2444,CDM,14682891,39.75,2023,8,4,2023-11-04
2445,CDM,14758699,371.25,2023,8,4,2023-11-04
2447,CDM,14954868,175.583,2023,8,4,2023-11-04
2448,CDM,14954876,65.0833,2023,8,4,2023-11-04
2449,CDM,14954892,736.0,2023,8,4,2023-11-04
2450,CDM,14989770,237.333,2023,8,4,2023-11-04
2451,CDM,14989788,118.083,2023,8,4,2023-11-04
2452,CDM,14989796,39.8333,2023,8,4,2023-11-04
2453,CDM,14989809,133.167,2023,8,4,2023-11-04
2454,CDM,14989825,221.167,2023,8,4,2023-11-04
2455,CDM,14989833,144.5,2023,8,4,2023-11-04
2456,CDM,15095284,433.667,2023,8,4,2023-11-04
2457,CDM,15168156,246.25,2023,8,4,2023-11-04
2458,CDQ,14001338,27.5833,2023,8,4,2023-11-04
2459,CDQ,14064873,50.5,2023,8,4,2023-11-04
2460,CDQ,14250123,0.5833,2023,8,4,2023-11-04
2463,CDQ,14545132,31.0833,2023,8,4,2023-11-04
2464,CDQ,14561781,32.4167,2023,8,4,2023-11-04
2465,CDQ,14682882,112.917,2023,8,4,2023-11-04
2466,CDQ,14682891,16.9167,2023,8,4,2023-11-04
2467,CDQ,14758699,45.0,2023,8,4,2023-11-04
2469,CDQ,14954868,74.0,2023,8,4,2023-11-04
2470,CDQ,14954876,23.6667,2023,8,4,2023-11-04
2471,CDQ,14954892,39.5,2023,8,4,2023-11-04
2472,CDQ,14989770,19.5,2023,8,4,2023-11-04
2473,CDQ,14989788,6.5,2023,8,4,2023-11-04
2474,CDQ,14989796,9.8333,2023,8,4,2023-11-04
2475,CDQ,14989809,0.25,2023,8,4,2023-11-04
2476,CDQ,14989825,46.5,2023,8,4,2023-11-04
2477,CDQ,14989833,14.5833,2023,8,4,2023-11-04
2478,CDQ,15095284,204.583,2023,8,4,2023-11-04
2479,CDQ,15168156,65.25,2023,8,4,2023-11-04
2480,CDM,14001338,4.5,2023,9,1,2023-11-11
2481,CDM,14064873,80.0,2023,9,1,2023-11-11
2482,CDM,14250123,1.5,2023,9,1,2023-11-11
2485,CDM,14545132,166.583,2023,9,1,2023-11-11
2488,CDM,14561781,62.6667,2023,9,1,2023-11-11
2489,CDM,14682882,686.917,2023,9,1,2023-11-11
2490,CDM,14682891,38.75,2023,9,1,2023-11-11
2491,CDM,14758699,351.917,2023,9,1,2023-11-11
2493,CDM,14954868,167.0,2023,9,1,2023-11-11
2494,CDM,14954876,59.75,2023,9,1,2023-11-11
2495,CDM,14954892,624.833,2023,9,1,2023-11-11
2496,CDM,14989770,174.167,2023,9,1,2023-11-11
2497,CDM,14989788,108.75,2023,9,1,2023-11-11
2498,CDM,14989796,37.5,2023,9,1,2023-11-11
2499,CDM,14989809,63.25,2023,9,1,2023-11-11
2500,CDM,14989825,215.917,2023,9,1,2023-11-11
2501,CDM,14989833,110.333,2023,9,1,2023-11-11
2502,CDM,15095284,416.667,2023,9,1,2023-11-11
2503,CDM,15168156,228.75,2023,9,1,2023-11-11
2504,CDQ,14001338,27.5833,2023,9,1,2023-11-11
2505,CDQ,14064873,49.5,2023,9,1,2023-11-11
2506,CDQ,14250123,0.5,2023,9,1,2023-11-11
2509,CDQ,14545132,86.0833,2023,9,1,2023-11-11
2510,CDQ,14561781,32.4167,2023,9,1,2023-11-11
2511,CDQ,14682882,108.667,2023,9,1,2023-11-11
2512,CDQ,14682891,16.9167,2023,9,1,2023-11-11
2513,CDQ,14758699,272.667,2023,9,1,2023-11-11
2515,CDQ,14954868,71.0,2023,9,1,2023-11-11
2516,CDQ,14954876,21.9167,2023,9,1,2023-11-11
2517,CDQ,14954892,97.3333,2023,9,1,2023-11-11
2518,CDQ,14989770,75.3333,2023,9,1,2023-11-11
2519,CDQ,14989788,35.5,2023,9,1,2023-11-11
2520,CDQ,14989796,8.8333,2023,9,1,2023-11-11
2521,CDQ,14989809,59.0,2023,9,1,2023-11-11
2522,CDQ,14989825,46.5,2023,9,1,2023-11-11
2523,CDQ,14989833,11.5833,2023,9,1,2023-11-11
2524,CDQ,15095284,192.5,2023,9,1,2023-11-11
2525,CDQ,15168156,48.25,2023,9,1,2023-11-11
2526,CDM,14001338,59.1667,2023,9,2,2023-11-18
2527,CDM,14064873,61.6667,2023,9,2,2023-11-18
2528,CDM,14250123,1.0,2023,9,2,2023-11-18
2531,CDM,14545132,162.25,2023,9,2,2023-11-18
2534,CDM,14561781,119.5,2023,9,2,2023-11-18
2535,CDM,14682882,653.25,2023,9,2,2023-11-18
2536,CDM,14682891,35.75,2023,9,2,2023-11-18
2537,CDM,14758699,452.917,2023,9,2,2023-11-18
2539,CDM,14954868,151.5,2023,9,2,2023-11-18
2540,CDM,14954876,177.167,2023,9,2,2023-11-18
2541,CDM,14954892,580.667,2023,9,2,2023-11-18
2542,CDM,14989770,171.667,2023,9,2,2023-11-18
2543,CDM,14989788,103.583,2023,9,2,2023-11-18
2544,CDM,14989796,26.0833,2023,9,2,2023-11-18
2545,CDM,14989809,52.25,2023,9,2,2023-11-18
2546,CDM,14989825,215.417,2023,9,2,2023-11-18
2547,CDM,14989833,109.083,2023,9,2,2023-11-18
2548,CDM,15095284,406.333,2023,9,2,2023-11-18
2549,CDM,15168156,810.25,2023,9,2,2023-11-18
2550,CDQ,14001338,27.5833,2023,9,2,2023-11-18
2551,CDQ,14064873,48.3333,2023,9,2,2023-11-18
2552,CDQ,14250123,0.5,2023,9,2,2023-11-18
2555,CDQ,14545132,79.9167,2023,9,2,2023-11-18
2556,CDQ,14561781,32.4167,2023,9,2,2023-11-18
2557,CDQ,14682882,222.5,2023,9,2,2023-11-18
2558,CDQ,14682891,16.75,2023,9,2,2023-11-18
2559,CDQ,14758699,262.417,2023,9,2,2023-11-18
2561,CDQ,14954868,67.0,2023,9,2,2023-11-18
2562,CDQ,14954876,19.9167,2023,9,2,2023-11-18
2563,CDQ,14954892,94.4167,2023,9,2,2023-11-18
2564,CDQ,14989770,93.25,2023,9,2,2023-11-18
2565,CDQ,14989788,32.5,2023,9,2,2023-11-18
2566,CDQ,14989796,15.8333,2023,9,2,2023-11-18
2567,CDQ,14989809,55.9167,2023,9,2,2023-11-18
2568,CDQ,14989825,43.5,2023,9,2,2023-11-18
2569,CDQ,14989833,41.5833,2023,9,2,2023-11-18
2570,CDQ,15095284,179.417,2023,9,2,2023-11-18
2571,CDQ,15168156,29.25,2023,9,2,2023-11-18
2572,CDM,14001338,58.0,2023,9,3,2023-11-25
2573,CDM,14064873,41.1667,2023,9,3,2023-11-25
2576,CDM,14545132,150.083,2023,9,3,2023-11-25
2579,CDM,14561781,116.417,2023,9,3,2023-11-25
2580,CDM,14682882,614.917,2023,9,3,2023-11-25
2581,CDM,14682891,33.5833,2023,9,3,2023-11-25
2582,CDM,14758699,365.167,2023,9,3,2023-11-25
2584,CDM,14954868,142.167,2023,9,3,2023-11-25
2585,CDM,14954876,142.0,2023,9,3,2023-11-25
2586,CDM,14954892,542.833,2023,9,3,2023-11-25
2587,CDM,14989770,154.417,2023,9,3,2023-11-25
2588,CDM,14989788,94.75,2023,9,3,2023-11-25
2589,CDM,14989796,26.0833,2023,9,3,2023-11-25
2590,CDM,14989809,42.3333,2023,9,3,2023-11-25
2591,CDM,14989825,155.167,2023,9,3,2023-11-25
2592,CDM,14989833,104.0,2023,9,3,2023-11-25
2593,CDM,15095284,375.833,2023,9,3,2023-11-25
2594,CDM,15168156,559.0,2023,9,3,2023-11-25
2595,CDQ,14001338,27.3333,2023,9,3,2023-11-25
2596,CDQ,14064873,41.3333,2023,9,3,2023-11-25
2597,CDQ,14250123,0.5,2023,9,3,2023-11-25
2600,CDQ,14545132,67.9167,2023,9,3,2023-11-25
2601,CDQ,14561781,32.25,2023,9,3,2023-11-25
2602,CDQ,14682882,208.083,2023,9,3,2023-11-25
2603,CDQ,14682891,15.75,2023,9,3,2023-11-25
2604,CDQ,14758699,234.333,2023,9,3,2023-11-25
2606,CDQ,14954868,66.0,2023,9,3,2023-11-25
2607,CDQ,14954876,46.9167,2023,9,3,2023-11-25
2608,CDQ,14954892,85.8333,2023,9,3,2023-11-25
2609,CDQ,14989770,89.1667,2023,9,3,2023-11-25
2610,CDQ,14989788,29.5,2023,9,3,2023-11-25
